SKP_v1_wild	SKP_v2_wild	score	bit_score	E_value	log_E_value	per_identity
2PCC_B	4HRN_D	23.0	13.4678	130.426	4.870806016120773	80.0
2SGP_A	4HRN_D	27.0	15.0086	47.706	3.8650571761474013	66.66666666666666
2SGP_B	4HRN_D	10.0	8.46023	8690.21	9.069952383675162	28.57142857142857
2SGQ_A	4HRN_D	27.0	15.0086	47.706	3.8650571761474013	66.66666666666666
2SGQ_B	4HRN_D	14.0	10.001	2534.36	7.8376964186672735	36.36363636363637
2SIC_A	4HRN_D	21.0	12.6974	259.306	5.55800883149789	26.47058823529412
2SIC_B	4HRN_D	22.0	13.0826	190.519	5.249751927126107	37.5
2VLN_A	4HRN_D	0.0	0.0	inf	inf	0.0
2VLN_B	4HRN_D	0.0	0.0	inf	inf	0.0
2VLO_A	4HRN_D	0.0	0.0	inf	inf	0.0
2VLO_B	4HRN_D	0.0	0.0	inf	inf	0.0
2VLQ_A	4HRN_D	0.0	0.0	inf	inf	0.0
2VLQ_B	4HRN_D	0.0	0.0	inf	inf	0.0
2WPT_A	4HRN_D	15.0	10.3862	1920.45	7.560314812560298	31.25
2WPT_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BK3_A	4HRN_D	28.0	15.3938	24.9813	3.2181275449766193	55.55555555555556
3BK3_B	4HRN_D	16.0	10.7714	1232.96	7.117173061437793	50.0
3BP8_A	4HRN_D	14.0	10.001	2186.51	7.69006194436184	66.66666666666666
3BP8_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTD_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTD_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTE_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTE_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTF_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTF_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTG_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTG_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTH_A	4HRN_D	18.0	11.5418	746.64	6.615583141257491	57.14285714285714
3BTH_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTM_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTM_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTQ_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTQ_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTT_A	4HRN_D	18.0	11.5418	732.595	6.596593025314599	57.14285714285714
3BTT_B	4HRN_D	0.0	0.0	inf	inf	0.0
3BTW_A	4HRN_D	18.0	11.5418	739.584	6.60608786596366	57.14285714285714
3BTW_B	4HRN_D	0.0	0.0	inf	inf	0.0
3SGB_A	4HRN_D	27.0	15.0086	48.1822	3.8749896582447	66.66666666666666
3SGB_B	4HRN_D	11.0	8.84543	6322.94	8.751939568847057	23.076923076923077
4CPA_A	4HRN_D	17.0	11.1566	871.15	6.7698141778689145	100.0
4CPA_B	4HRN_D	20.0	12.3122	352.433	5.8648605332645705	44.44444444444444
1A22_A	4L0P_A	18.0	11.5418	1821.55	7.507443065975802	20.0
1A22_B	4L0P_A	28.0	15.3938	111.35	4.712678393703377	21.875
1A4Y_A	4L0P_A	26.0	14.6234	209.104	5.34283173585468	26.08695652173913
1A4Y_B	4L0P_A	16.0	10.7714	3538.03	8.171325354050655	38.88888888888889
1ACB_A	4L0P_A	17.0	11.1566	2535.32	7.8380751408002185	26.31578947368421
1ACB_B	4L0P_A	33.0	17.3198	13.9708	2.6369694371983368	36.0
1AK4_A	4L0P_A	27.0	15.0086	149.799	5.009294395493415	28.947368421052634
1AK4_B	4L0P_A	35.0	18.0902	13.0537	2.569071618487327	30.76923076923077
1B2S_A	4L0P_A	19.0	11.927	1252.85	7.133176235040387	30.76923076923077
1B2S_B	4L0P_A	34.0	17.705	13.8733	2.629966129603478	66.66666666666666
1B2U_A	4L0P_A	19.0	11.927	1252.85	7.133176235040387	30.76923076923077
1B2U_B	4L0P_A	34.0	17.705	13.8733	2.629966129603478	66.66666666666666
1B3S_A	4L0P_A	19.0	11.927	1207.19	7.096050623787786	30.76923076923077
1B3S_B	4L0P_A	34.0	17.705	13.4789	2.601125499780619	66.66666666666666
1BRS_A	4L0P_A	19.0	11.927	1335.04	7.196716532932299	30.76923076923077
1BRS_B	4L0P_A	34.0	17.705	13.3306	2.5900621444304543	66.66666666666666
1CSE_A	4L0P_A	25.0	14.2382	248.866	5.516914598998178	41.17647058823529
1CSE_B	4L0P_A	29.0	15.779	60.43	4.101485670373467	32.0
1CSO_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
1CSO_B	4L0P_A	15.0	10.3862	4067.14	8.31069532872267	100.0
1CT0_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
1CT0_B	4L0P_A	15.0	10.3862	4148.06	8.330396034047117	100.0
1CT2_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
1CT2_B	4L0P_A	15.0	10.3862	4148.06	8.330396034047117	100.0
1CT4_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
1CT4_B	4L0P_A	15.0	10.3862	4107.4	8.320545503905993	100.0
1E96_A	4L0P_A	22.0	13.0826	597.801	6.393257922648706	57.14285714285714
1E96_B	4L0P_A	0.0	0.0	inf	inf	0.0
1EAW_A	4L0P_A	15.0	10.3862	4532.04	8.418927448234278	29.166666666666668
1EAW_B	4L0P_A	0.0	0.0	inf	inf	0.0
1EFN_A	4L0P_A	12.0	9.23063	12256.9	9.413844322704636	66.66666666666666
1EFN_B	4L0P_A	26.0	14.6234	179.209	5.188552722493973	57.14285714285714
1EMV_A	4L0P_A	24.0	13.853	262.133	5.568852008546541	62.5
1EMV_B	4L0P_A	28.0	15.3938	110.908	4.708701028814984	80.0
1F47_A	4L0P_A	0.0	0.0	inf	inf	0.0
1F47_B	4L0P_A	14.0	10.001	6117.26	8.718869562834943	40.0
1FC2_A	4L0P_A	14.0	10.001	6560.69	8.788851059333627	50.0
1FC2_B	4L0P_A	35.0	18.0902	12.9572	2.5616516181993827	43.75
1FCC_A	4L0P_A	35.0	18.0902	12.7115	2.542507095547073	43.75
1FCC_B	4L0P_A	26.0	14.6234	135.349	4.907856627780339	40.0
1FFW_A	4L0P_A	0.0	0.0	inf	inf	0.0
1FFW_B	4L0P_A	0.0	0.0	inf	inf	0.0
1FR2_A	4L0P_A	24.0	13.853	259.623	5.559230578748213	62.5
1FR2_B	4L0P_A	28.0	15.3938	110.908	4.708701028814984	80.0
1GC1_A	4L0P_A	27.0	15.0086	136.223	4.914293248768434	35.294117647058826
1GC1_B	4L0P_A	10.0	8.46023	17469.2	9.768194609291944	66.66666666666666
1GL0_A	4L0P_A	22.0	13.0826	552.908	6.315191622401807	50.0
1GL0_B	4L0P_A	0.0	0.0	inf	inf	0.0
1GL1_A	4L0P_A	17.0	11.1566	2512.4	7.828993750580226	26.31578947368421
1GL1_B	4L0P_A	0.0	0.0	inf	inf	0.0
1H9D_A	4L0P_A	14.0	10.001	6476.2	8.77588919758192	25.0
1H9D_B	4L0P_A	14.0	10.001	6716.46	8.812316509002567	100.0
1HE8_A	4L0P_A	24.0	13.853	339.508	5.827497510785924	18.085106382978726
1HE8_B	4L0P_A	23.0	13.4678	420.529	6.041513442552232	71.42857142857143
1IAR_A	4L0P_A	16.0	10.7714	3143.05	8.052948945038832	24.0
1IAR_B	4L0P_A	19.0	11.927	1442.68	7.274257773959677	33.33333333333333
1JCK_A	4L0P_A	42.0	20.7866	1.70937	0.5361248815782272	23.684210526315788
1JCK_B	4L0P_A	17.0	11.1566	2359.91	7.766378761699255	35.714285714285715
1JTG_A	4L0P_A	32.0	16.9346	39.397	3.673689671272949	26.190476190476193
1JTG_B	4L0P_A	17.0	11.1566	2277.77	7.730952173150304	42.857142857142854
1KAC_A	4L0P_A	0.0	0.0	inf	inf	0.0
1KAC_B	4L0P_A	15.0	10.3862	4211.58	8.34559315318227	100.0
1KTZ_A	4L0P_A	12.0	9.23063	10245.8	9.234623144496023	50.0
1KTZ_B	4L0P_A	23.0	13.4678	451.721	6.113064732613756	41.66666666666667
1LFD_A	4L0P_A	21.0	12.6974	808.641	6.695355060843307	50.0
1LFD_B	4L0P_A	23.0	13.4678	413.191	6.023909955788521	71.42857142857143
1M9E_A	4L0P_A	27.0	15.0086	146.945	4.990058367107425	28.947368421052634
1M9E_B	4L0P_A	35.0	18.0902	13.3454	2.5911717561802314	30.76923076923077
1MAH_A	4L0P_A	34.0	17.705	21.797	3.0817723456463755	37.5
1MAH_B	4L0P_A	0.0	0.0	inf	inf	0.0
1P69_A	4L0P_A	0.0	0.0	inf	inf	0.0
1P69_B	4L0P_A	15.0	10.3862	4211.58	8.34559315318227	100.0
1P6A_A	4L0P_A	0.0	0.0	inf	inf	0.0
1P6A_B	4L0P_A	15.0	10.3862	4211.58	8.34559315318227	100.0
1PPF_A	4L0P_A	16.0	10.7714	3001.11	8.006737499217126	50.0
1PPF_B	4L0P_A	16.0	10.7714	3839.86	8.253191186583818	100.0
1R0R_A	4L0P_A	25.0	14.2382	248.866	5.516914598998178	41.17647058823529
1R0R_B	4L0P_A	15.0	10.3862	4067.14	8.31069532872267	100.0
1S0W_A	4L0P_A	32.0	16.9346	38.7156	3.656242619587639	26.190476190476193
1S0W_B	4L0P_A	17.0	11.1566	2216.68	7.703765860001294	42.857142857142854
1S1Q_A	4L0P_A	13.0	9.61583	9052.77	9.110826067209922	66.66666666666666
1S1Q_B	4L0P_A	0.0	0.0	inf	inf	0.0
1SBB_A	4L0P_A	42.0	20.7866	1.70937	0.5361248815782272	23.684210526315788
1SBB_B	4L0P_A	23.0	13.4678	514.327	6.242859249944577	71.42857142857143
1SBN_A	4L0P_A	37.0	18.8606	8.54091	2.144867559500694	23.636363636363637
1SBN_B	4L0P_A	29.0	15.779	50.4163	3.920314535489122	32.0
1SGD_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
1SGD_B	4L0P_A	16.0	10.7714	3439.25	8.143008703341104	31.57894736842105
1SGE_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
1SGE_B	4L0P_A	20.0	12.3122	1081.95	6.986520247617792	36.84210526315789
1SGN_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
1SGN_B	4L0P_A	15.0	10.3862	4189.11	8.340243579852684	100.0
1SGP_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
1SGP_B	4L0P_A	15.0	10.3862	4027.27	8.300844006033724	100.0
1SGQ_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
1SGQ_B	4L0P_A	15.0	10.3862	4067.14	8.31069532872267	100.0
1SGY_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
1SGY_B	4L0P_A	15.0	10.3862	4189.11	8.340243579852684	100.0
1SIB_A	4L0P_A	37.0	18.8606	8.54091	2.144867559500694	23.636363636363637
1SIB_B	4L0P_A	33.0	17.3198	14.3978	2.6670754171324638	36.0
1TM1_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TM1_B	4L0P_A	0.0	0.0	inf	inf	0.0
1TM3_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TM3_B	4L0P_A	0.0	0.0	inf	inf	0.0
1TM4_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TM4_B	4L0P_A	0.0	0.0	inf	inf	0.0
1TM5_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TM5_B	4L0P_A	0.0	0.0	inf	inf	0.0
1TM7_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TM7_B	4L0P_A	0.0	0.0	inf	inf	0.0
1TMG_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TMG_B	4L0P_A	0.0	0.0	inf	inf	0.0
1TO1_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1TO1_B	4L0P_A	0.0	0.0	inf	inf	0.0
1UUZ_A	4L0P_A	0.0	0.0	inf	inf	0.0
1UUZ_B	4L0P_A	13.0	9.61583	8988.11	9.103657871770606	26.666666666666668
1X1X_A	4L0P_A	19.0	11.927	1324.57	7.188843157447731	30.76923076923077
1X1X_B	4L0P_A	34.0	17.705	13.1333	2.5751509895614917	66.66666666666666
1XD3_A	4L0P_A	27.0	15.0086	128.11	4.852889269868342	21.428571428571427
1XD3_B	4L0P_A	0.0	0.0	inf	inf	0.0
1Y1K_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1Y1K_B	4L0P_A	0.0	0.0	inf	inf	0.0
1Y33_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1Y33_B	4L0P_A	0.0	0.0	inf	inf	0.0
1Y34_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1Y34_B	4L0P_A	0.0	0.0	inf	inf	0.0
1Y3B_A	4L0P_A	37.0	18.8606	8.19381	2.1033789911575247	23.636363636363637
1Y3B_B	4L0P_A	0.0	0.0	inf	inf	0.0
1Z7X_A	4L0P_A	26.0	14.6234	209.104	5.34283173585468	26.08695652173913
1Z7X_B	4L0P_A	24.0	13.853	364.136	5.8975274242294144	22.448979591836736
2A9K_A	4L0P_A	17.0	11.1566	2634.76	7.876547375233355	42.857142857142854
2A9K_B	4L0P_A	12.0	9.23063	10243.9	9.234437685459977	33.33333333333333
2AJF_A	4L0P_A	29.0	15.779	93.6849	4.539937023643171	50.0
2AJF_B	4L0P_A	29.0	15.779	76.157	4.332796998950971	62.5
2B0Z_A	4L0P_A	28.0	15.3938	101.268	4.61777046796383	38.46153846153847
2B0Z_B	4L0P_A	13.0	9.61583	8559.8	9.054832104376853	66.66666666666666
2B10_A	4L0P_A	28.0	15.3938	101.268	4.61777046796383	38.46153846153847
2B10_B	4L0P_A	13.0	9.61583	8559.8	9.054832104376853	66.66666666666666
2B11_A	4L0P_A	28.0	15.3938	101.268	4.61777046796383	38.46153846153847
2B11_B	4L0P_A	13.0	9.61583	8718.81	9.073238039700527	66.66666666666666
2B12_A	4L0P_A	28.0	15.3938	101.268	4.61777046796383	38.46153846153847
2B12_B	4L0P_A	13.0	9.61583	8559.8	9.054832104376853	66.66666666666666
2B42_A	4L0P_A	34.0	17.705	21.6854	3.076639223047572	18.181818181818183
2B42_B	4L0P_A	22.0	13.0826	532.763	6.278076672370358	50.0
2BTF_A	4L0P_A	24.0	13.853	365.452	5.90113494361631	33.33333333333333
2BTF_B	4L0P_A	0.0	0.0	inf	inf	0.0
2FTL_A	4L0P_A	23.0	13.4678	507.241	6.228986235818111	24.390243902439025
2FTL_B	4L0P_A	0.0	0.0	inf	inf	0.0
2G2U_A	4L0P_A	22.0	13.0826	591.891	6.383322496309917	20.408163265306122
2G2U_B	4L0P_A	17.0	11.1566	2277.77	7.730952173150304	42.857142857142854
2G2W_A	4L0P_A	22.0	13.0826	597.211	6.392270484785422	20.408163265306122
2G2W_B	4L0P_A	17.0	11.1566	2298.12	7.739846676366469	42.857142857142854
2GYK_A	4L0P_A	25.0	14.2382	238.075	5.47258575008011	62.5
2GYK_B	4L0P_A	28.0	15.3938	107.676	4.679126718103921	80.0
2HLE_A	4L0P_A	385.0	152.91	4.72567e-50	-113.5762452998673	41.11111111111111
2HLE_B	4L0P_A	29.0	15.779	68.7382	4.230305085451838	66.66666666666666
2HRK_A	4L0P_A	13.0	9.61583	7923.88	8.977636263837038	66.66666666666666
2HRK_B	4L0P_A	26.0	14.6234	180.208	5.194111739305341	36.84210526315789
2I26_A	4L0P_A	0.0	0.0	inf	inf	0.0
2I26_B	4L0P_A	13.0	9.61583	8988.11	9.103657871770606	26.666666666666668
2I9B_A	4L0P_A	16.0	10.7714	3257.14	8.088604788693852	50.0
2I9B_B	4L0P_A	15.0	10.3862	5088.44	8.534726579268375	35.714285714285715
2J0T_A	4L0P_A	13.0	9.61583	8612.34	9.060951337500581	50.0
2J0T_B	4L0P_A	20.0	12.3122	967.705	6.8749272887641135	36.84210526315789
2J1K_A	4L0P_A	21.0	12.6974	844.885	6.739200523420897	24.096385542168676
2J1K_B	4L0P_A	15.0	10.3862	4288.95	8.363797226719853	100.0
2NU0_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
2NU0_B	4L0P_A	17.0	11.1566	2337.11	7.756670402322894	29.03225806451613
2NU1_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
2NU1_B	4L0P_A	18.0	11.5418	1682.21	7.42786368410703	28.000000000000004
2NU2_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
2NU2_B	4L0P_A	15.0	10.3862	4107.4	8.320545503905993	100.0
2NU4_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
2NU4_B	4L0P_A	15.0	10.3862	4148.06	8.330396034047117	100.0
2O3B_A	4L0P_A	24.0	13.853	337.399	5.821266206266338	33.33333333333333
2O3B_B	4L0P_A	0.0	0.0	inf	inf	0.0
2OOB_A	4L0P_A	0.0	0.0	inf	inf	0.0
2OOB_B	4L0P_A	0.0	0.0	inf	inf	0.0
2PCB_A	4L0P_A	28.0	15.3938	98.5812	4.590880574057677	38.46153846153847
2PCB_B	4L0P_A	20.0	12.3122	1125.55	7.026027084060172	29.72972972972973
2PCC_A	4L0P_A	28.0	15.3938	98.5812	4.590880574057677	38.46153846153847
2PCC_B	4L0P_A	16.0	10.7714	3219.76	8.077062101599155	60.0
2SGP_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
2SGP_B	4L0P_A	15.0	10.3862	4027.27	8.300844006033724	100.0
2SGQ_A	4L0P_A	22.0	13.0826	557.696	6.323814011054922	44.44444444444444
2SGQ_B	4L0P_A	16.0	10.7714	3024.46	8.014487842133013	31.57894736842105
2SIC_A	4L0P_A	37.0	18.8606	8.54091	2.144867559500694	23.636363636363637
2SIC_B	4L0P_A	0.0	0.0	inf	inf	0.0
2VLN_A	4L0P_A	24.0	13.853	267.121	5.587701739264211	62.5
2VLN_B	4L0P_A	28.0	15.3938	109.407	4.695074873315676	80.0
2VLO_A	4L0P_A	24.0	13.853	275.385	5.618170118580279	62.5
2VLO_B	4L0P_A	28.0	15.3938	106.055	4.6639578274711795	80.0
2VLQ_A	4L0P_A	24.0	13.853	286.714	5.658485203228321	62.5
2VLQ_B	4L0P_A	28.0	15.3938	108.397	4.6858004133458255	80.0
2WPT_A	4L0P_A	19.0	11.927	1173.09	7.067396572052871	31.03448275862069
2WPT_B	4L0P_A	27.0	15.0086	113.225	4.729376989442278	80.0
3BK3_A	4L0P_A	18.0	11.5418	1776.12	7.4821864888370975	33.33333333333333
3BK3_B	4L0P_A	17.0	11.1566	2359.98	7.7664084234074755	33.33333333333333
3BP8_A	4L0P_A	25.0	14.2382	282.702	5.644393339311945	20.0
3BP8_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTD_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTD_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTE_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTE_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTF_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTF_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTG_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTG_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTH_A	4L0P_A	23.0	13.4678	493.572	6.201668744888189	24.390243902439025
3BTH_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTM_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTM_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTQ_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTQ_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTT_A	4L0P_A	23.0	13.4678	489.458	6.193298656450766	24.390243902439025
3BTT_B	4L0P_A	0.0	0.0	inf	inf	0.0
3BTW_A	4L0P_A	23.0	13.4678	507.241	6.228986235818111	24.390243902439025
3BTW_B	4L0P_A	0.0	0.0	inf	inf	0.0
3SGB_A	4L0P_A	22.0	13.0826	552.667	6.314755650163257	44.44444444444444
3SGB_B	4L0P_A	15.0	10.3862	4066.31	8.310491233288904	100.0
4CPA_A	4L0P_A	28.0	15.3938	117.321	4.764913767768799	38.46153846153847
4CPA_B	4L0P_A	0.0	0.0	inf	inf	0.0
1A22_A	4L0P_B	14.0	10.001	4728.59	8.461382339794575	66.66666666666666
1A22_B	4L0P_B	18.0	11.5418	1646.53	7.406425322118087	100.0
1A4Y_A	4L0P_B	21.0	12.6974	734.129	6.598684762491215	44.44444444444444
1A4Y_B	4L0P_B	30.0	16.1642	42.8292	3.7572201129564533	25.71428571428571
1ACB_A	4L0P_B	22.0	13.0826	500.555	6.2157174828276895	44.44444444444444
1ACB_B	4L0P_B	0.0	0.0	inf	inf	0.0
1AK4_A	4L0P_B	19.0	11.927	1066.07	6.971734268611145	50.0
1AK4_B	4L0P_B	26.0	14.6234	158.463	5.065521127580526	25.0
1B2S_A	4L0P_B	26.0	14.6234	135.829	4.9113967416634425	33.33333333333333
1B2S_B	4L0P_B	18.0	11.5418	1601.46	7.37867099215284	20.0
1B2U_A	4L0P_B	26.0	14.6234	135.829	4.9113967416634425	33.33333333333333
1B2U_B	4L0P_B	18.0	11.5418	1616.7	7.388142313607561	20.0
1B3S_A	4L0P_B	0.0	0.0	inf	inf	0.0
1B3S_B	4L0P_B	18.0	11.5418	1695.12	7.435508813768776	20.0
1BRS_A	4L0P_B	26.0	14.6234	131.471	4.8787862949775995	33.33333333333333
1BRS_B	4L0P_B	0.0	0.0	inf	inf	0.0
1CSE_A	4L0P_B	17.0	11.1566	2293.48	7.7378255937027145	32.0
1CSE_B	4L0P_B	0.0	0.0	inf	inf	0.0
1CSO_A	4L0P_B	47.0	22.7126	0.290873	-1.2348685331890783	38.88888888888889
1CSO_B	4L0P_B	29.0	15.779	36.0782	3.5856888048146636	36.0
1CT0_A	4L0P_B	47.0	22.7126	0.290873	-1.2348685331890783	38.88888888888889
1CT0_B	4L0P_B	28.0	15.3938	47.1784	3.853936160729619	36.0
1CT2_A	4L0P_B	47.0	22.7126	0.290873	-1.2348685331890783	38.88888888888889
1CT2_B	4L0P_B	28.0	15.3938	43.7253	3.7779268819445937	36.0
1CT4_A	4L0P_B	47.0	22.7126	0.290873	-1.2348685331890783	38.88888888888889
1CT4_B	4L0P_B	29.0	15.779	36.4515	3.5959826098713106	36.0
1E96_A	4L0P_B	29.0	15.779	56.3714	4.031961937690701	55.55555555555556
1E96_B	4L0P_B	23.0	13.4678	326.022	5.786964863752297	45.45454545454545
1EAW_A	4L0P_B	16.0	10.7714	2670.67	7.890084656244628	27.77777777777778
1EAW_B	4L0P_B	0.0	0.0	inf	inf	0.0
1EFN_A	4L0P_B	12.0	9.23063	9042.63	9.109705340278067	100.0
1EFN_B	4L0P_B	23.0	13.4678	324.758	5.783080289581392	35.714285714285715
1EMV_A	4L0P_B	19.0	11.927	1067.44	6.973018537434165	75.0
1EMV_B	4L0P_B	23.0	13.4678	358.168	5.8810021500692296	20.833333333333336
1F47_A	4L0P_B	24.0	13.853	128.793	4.85820646436727	80.0
1F47_B	4L0P_B	25.0	14.2382	182.025	5.204144040280775	50.0
1FC2_A	4L0P_B	0.0	0.0	inf	inf	0.0
1FC2_B	4L0P_B	18.0	11.5418	1426.3	7.262838957529376	66.66666666666666
1FCC_A	4L0P_B	18.0	11.5418	1426.11	7.262705736849123	66.66666666666666
1FCC_B	4L0P_B	15.0	10.3862	3993.94	8.29253349132912	33.33333333333333
1FFW_A	4L0P_B	23.0	13.4678	353.843	5.86885331193245	33.33333333333333
1FFW_B	4L0P_B	0.0	0.0	inf	inf	0.0
1FR2_A	4L0P_B	19.0	11.927	1067.44	6.973018537434165	75.0
1FR2_B	4L0P_B	23.0	13.4678	371.779	5.918299591712618	20.833333333333336
1GC1_A	4L0P_B	27.0	15.0086	100.953	4.614655061999306	30.0
1GC1_B	4L0P_B	23.0	13.4678	398.2	5.986954391630096	50.0
1GL0_A	4L0P_B	22.0	13.0826	514.37	6.24294285084946	44.44444444444444
1GL0_B	4L0P_B	0.0	0.0	inf	inf	0.0
1GL1_A	4L0P_B	22.0	13.0826	509.498	6.233425927238	44.44444444444444
1GL1_B	4L0P_B	25.0	14.2382	100.126	4.606429392854254	40.0
1H9D_A	4L0P_B	28.0	15.3938	85.269	4.445810965231221	60.0
1H9D_B	4L0P_B	28.0	15.3938	73.4491	4.2965926493113225	53.333333333333336
1HE8_A	4L0P_B	33.0	17.3198	20.016	2.9965319537245554	29.03225806451613
1HE8_B	4L0P_B	0.0	0.0	inf	inf	0.0
1IAR_A	4L0P_B	25.0	14.2382	178.942	5.1870617309878035	35.483870967741936
1IAR_B	4L0P_B	39.0	19.631	2.77414	1.0203407892564877	26.47058823529412
1JCK_A	4L0P_B	20.0	12.3122	935.278	6.840843811299219	66.66666666666666
1JCK_B	4L0P_B	17.0	11.1566	1911.81	7.5558057162886465	29.411764705882355
1JTG_A	4L0P_B	24.0	13.853	259.366	5.558240191587765	29.166666666666668
1JTG_B	4L0P_B	24.0	13.853	233.562	5.453447566488795	47.05882352941176
1KAC_A	4L0P_B	23.0	13.4678	384.535	5.952034812111157	27.27272727272727
1KAC_B	4L0P_B	12.0	9.23063	7969.61	8.98339083708635	100.0
1KTZ_A	4L0P_B	28.0	15.3938	58.3627	4.066676987149183	40.0
1KTZ_B	4L0P_B	12.0	9.23063	9312.3	9.139091385947124	40.0
1LFD_A	4L0P_B	0.0	0.0	inf	inf	0.0
1LFD_B	4L0P_B	0.0	0.0	inf	inf	0.0
1M9E_A	4L0P_B	19.0	11.927	1075.6	6.980633924394709	50.0
1M9E_B	4L0P_B	26.0	14.6234	153.771	5.035464482725549	25.0
1MAH_A	4L0P_B	29.0	15.779	67.9711	4.21908261483801	80.0
1MAH_B	4L0P_B	0.0	0.0	inf	inf	0.0
1P69_A	4L0P_B	23.0	13.4678	388.076	5.961201196730678	27.27272727272727
1P69_B	4L0P_B	12.0	9.23063	7969.61	8.98339083708635	100.0
1P6A_A	4L0P_B	21.0	12.6974	716.69	6.574643390063129	27.27272727272727
1P6A_B	4L0P_B	12.0	9.23063	7969.61	8.98339083708635	100.0
1PPF_A	4L0P_B	11.0	8.84543	11221.7	9.32560468275094	100.0
1PPF_B	4L0P_B	30.0	16.1642	30.6602	3.4229653965796003	36.0
1R0R_A	4L0P_B	17.0	11.1566	2293.48	7.7378255937027145	32.0
1R0R_B	4L0P_B	29.0	15.779	38.7956	3.658306838136872	36.0
1S0W_A	4L0P_B	24.0	13.853	264.184	5.576645830072703	29.166666666666668
1S0W_B	4L0P_B	23.0	13.4678	357.0	5.877735781779639	57.14285714285714
1S1Q_A	4L0P_B	30.0	16.1642	40.1281	3.692076837032869	55.55555555555556
1S1Q_B	4L0P_B	0.0	0.0	inf	inf	0.0
1SBB_A	4L0P_B	20.0	12.3122	935.278	6.840843811299219	66.66666666666666
1SBB_B	4L0P_B	18.0	11.5418	1746.58	7.465414869095338	37.5
1SBN_A	4L0P_B	23.0	13.4678	347.684	5.851294021273969	31.818181818181817
